Ngbd	Address	SaleYearandMonth	Saletype	PrevSaleYearandMonth	SalePrice	LNSalePrice	PrevSalePrice	LNSalePriceLNPrevSalePrice	Saleyear1981	Saleyear1982	Saleyear1983	Saleyear1984	Saleyear1985	Saleyear1986	Saleyear1987	Saleyear1988	Saleyear1989	Saleyear1990	Saleyear1991	Saleyear1992	Saleyear1993	Saleyear1994	Saleyear1995	Saleyear1996	Saleyear1997	Saleyear1998	Saleyear1999	Saleyear2000	Saleyear2001	Saleyear2002	Saleyear2003	Saleyear2004	Saleyear2005	Saleyear2006	Saleyear2007	Saleyear2008	Saleyear2009	Saleyear2010	Saleyear2011	Saleyear2012	Saleyear2013	Saleyear2014	Saleyear2015	Saleyear2016	Saleyear2017	Saleyear2018	Lotsize	Storeys	Exteriorbrick	BasementFullfinished	Centralairconditioning	Garage	Bedrooms	Bathrooms	HousesCondition	Unattachedadultresidents	Youngadultresidents	Familieswithatleastonechildathome	Owneroccupiers	Dwellingunitsinneedofmajorrepairs	ResidentsmovingintoorwithinaDAduringpast5years	Adultunemploymentrate	Bluecollarworkers	Universityeducatedadults	Adultmedianincome	Visibleminorityresidents	Distancefromdowntown	DistancefromDetroitriverbank	Distancefromnearestelementaryschool	Constant	dLotsize	dStoreys	dExteriorbrick	dBasementfullfinished	dCentralairconditioning	dGarage	dBedrooms	dBathrooms	dHousesCondition	aUnattachedadultresidents	dYoungadultresidents	dFamilieswithatleastonechildathome	dOwneroccupiers	dDwellingunitsinneedofmajorrepairs	dResidentsmovingintoorwithinaDAduringpast5years	dAdultunemploymentrate	dBluecollarworkers	dUniversityeducatedadults	dAdultmedianincome	dVisibleminorityresidents
0	"420 PIERRE AV"	1994.04	3	1982.08	82000	11.314474526246391			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63	1	0	0	1	0	3	1	0	49.35064935064935	10.416666666666668	33.33333333333333	35	12.5	47.25274725274725	4	11.627906976744185	27.142857142857142	23.074	27.083333333333332	1.5639936651705266	0.33348071724008976	0.12038716649413939	1																				
0	"394 MOY AV"	1994.05	3	1988.02	99500	11.507912923146684			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2.5	1	0	0	0	5	1	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.741087254946877	0.24630680849230613	0.32803295612768446	1																				
0	"396 HALL AV"	1994.05	3	1985.08	97000	11.48246625748552			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2.5	1	0	1	2	4	2	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.645464308624	0.2553572108420368	0.2450963545674818	1																				
0	"275 GLADSTONE AV"	1994.05	3	1991.1	77000	11.251560700835821			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45	2	0	0	0	0	3	2	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.8134087615647316	0.17591615741525413	0.42395229989016814	1																				
0	"525 HALL AV"	1994.06	3	1986.09	94000	11.451050061252142			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37	2.5	1	0	0	1	5	2	0	49.35064935064935	10.416666666666668	33.33333333333333	35	12.5	47.25274725274725	4	11.627906976744185	27.142857142857142	23.074	27.083333333333332	1.6820757503615913	0.44355008692680675	0.19648166693895708	1																				
0	"493 MOY AV"	1994.06	3	1992.1	115000	11.652687407345388			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56	2.5	1	0	1	1	4	1	0	51.28205128205128	7.000000000000001	39.130434782608695	45.23809523809524	14.634146341463413	75.51020408163265	6.578947368421052	19.565217391304348	22.950819672131146	21.64	28.000000000000004	1.7624902501771935	0.39278372136805695	0.286089973756539	1																				
0	"536 WINDERMERE R"	1994.07	3	1989.03	102500	11.5376180775606			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	2	0	0	0	0	4	2	0	51.80722891566265	8.823529411764707	44.44444444444444	61.702127659574465	10.416666666666668	75.53191489361703	8.045977011494253	5.88235294117647	35.44303797468354	25.809	16.666666666666664	2.0591952488029968	0.34590608287278224	0.5854961159006287	1																				
0	"358 LOUIS AV"	1994.07	3	1991.08	73000	11.198214720130528			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.98	1	0	0	0	0	3	1	0	56.98924731182796	8.799999999999999	26.666666666666668	39.130434782608695	23.91304347826087	55.85585585585585	8.88888888888889	12	7.59493670886076	18.511	44.91525423728814	0.9299132018677598	0.31875002382061646	0.561177988690531	1																				
0	"381 MOY AV"	1994.08	3	1986.12	130000	11.77528972943772			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56	2	1	0	0	2	3	2	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.7201448221499107	0.23779821641386945	0.31471543850295114	1																				
0	"1136 Assumption"	1994.09	3	1984.01	95000	11.461632170582678			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43	2.5	0	0	1	1	4	1	0	44.927536231884055	8.13953488372093	29.629629629629626	33.33333333333333	10.526315789473683	53.01204819277109	2.857142857142857	19.047619047619047	16.923076923076923	19.676000000000002	26.744186046511626	1.499854386505268	0.3510362012959134	0.11043415610778018	1																				
0	"267 LANGLOIS AV"	1994.1	3	1985.1	94000	11.451050061252142			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15	2	0	1	0	2.5	3	1	0	38.2716049382716	8.791208791208792	30.434782608695656	8.333333333333332	6.122448979591836	51.724137931034484	3.7037037037037033	15.625	30.666666666666664	27.217000000000002	29.347826086956523	1.2917796131096826	0.19589934966495393	0.25819001303276967	1																				
0	"346 PIERRE AV"	1994.1	3	1990.08	66500	11.104957226643945			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63	1.5	0	0	0	0	2	1	0	49.35064935064935	10.416666666666668	33.33333333333333	35	12.5	47.25274725274725	4	11.627906976744185	27.142857142857142	23.074	27.083333333333332	1.5457651070524674	0.2547780768996446	0.17621395327787637	1																				
0	"753 Assumption S"	1994.11	3	1988.11	65000	11.082142548877775			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46	1.5	0	0	0	0	4	2	0	51.89873417721519	7.6923076923076925	43.47826086956522	39.02439024390244	30	71.875	10.126582278481013	15.789473684210526	12.676056338028168	20.909	51.42857142857142	1.012513118064827	0.3742436746309179	0.48479513742673874	1																				
0	"215 MOY AV"	1994.11	3	1987.06	114500	11.648330101976432			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97	2.5	1	1	0	2	4	2	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.695882837776335	0.08832973174767655	0.40625812378017634	1																				
0	"382 LINCOLN RD"	1994.11	3	1991.09	85000	11.350406535472453			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.18	2	0	1	0	0	3	2	0	54.25531914893617	7.4074074074074066	22.727272727272727	31.372549019607842	7.8431372549019605	68.08510638297872	2.4390243902439024	19.672131147540984	36.36363636363637	27.357	12.371134020618557	1.9352075752972935	0.20370409595373262	0.5097270206708131	1																				
0	"377 HALL AV"	1995.02	3	1989.11	99900	11.511924964636645			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57	2	1	1	1	1	4	1	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.6256582865357265	0.2522557170415318	0.23213817755744603	1																				
0	"421 HALL AV"	1995.03	3	1994.02	117500	11.67419361256635			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58	2.5	1	0	0	0	3	2	0	49.35064935064935	10.416666666666668	33.33333333333333	35	12.5	47.25274725274725	4	11.627906976744185	27.142857142857142	23.074	27.083333333333332	1.650633562813495	0.3464500300208846	0.19231203846586498	1																				
0	"268 MOY AV"	1995.05	3	1987.04	120500	11.699405031912846			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63	2.5	1	1	0	0	3	1.5	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.720496048083934	0.12717709118483445	0.3912403304949532	1																				
0	"365 HALL AV"	1995.05	3	1987.09	111500	11.62177986988231			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37	2	1	1	0	0	4	2	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.6238564736697065	0.2446256792388526	0.23675534791617237	1																				
0	"275 GLADSTONE AV"	1995.06	3	1994.05	97200	11.48452599044853			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45	2	0	1	0	0	3	2	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.8134087615647316	0.17591615741525413	0.42395229989016814	1																				
0	"328 MOY AV"	1995.08	3	1991.11	99000	11.502875129116727			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62	2.5	0	0	0	0	4	2	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.7291542119603887	0.1829772402178209	0.3580917408229929	1																				
0	"352 LINCOLN RD"	1995.08	3	1986.03	109000	11.59910316121128			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68	2	1	1	1	1	3	2	0	54.25531914893617	7.4074074074074066	22.727272727272727	31.372549019607842	7.8431372549019605	68.08510638297872	2.4390243902439024	19.672131147540984	36.36363636363637	27.357	12.371134020618557	1.929183093839658	0.1702096702006144	0.5186114784825431	1																				
0	"539 HALL AV"	1995.11	3	1995.08	106000	11.571194373094205			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.28	2	1	1	0	1	5	2	0	49.35064935064935	10.416666666666668	33.33333333333333	35	12.5	47.25274725274725	4	11.627906976744185	27.142857142857142	23.074	27.083333333333332	1.686848920831838	0.4572032501157832	0.20084315628217686	1																				
0	"456 WINDERMERE R"	1995.11	3	1992.01	90000	11.407564949312402			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	2	0	0	0	0	4	1	0	51.80722891566265	8.823529411764707	44.44444444444444	61.702127659574465	10.416666666666668	75.53191489361703	8.045977011494253	5.88235294117647	35.44303797468354	25.809	16.666666666666664	2.0419730980835555	0.2820794505970845	0.5817075926325626	1																				
0	"281 Pierre Av"	1996.02	3	1994.12	80000	11.289781913656018			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.993	1	0	0	0	1	2	1	0	49.35064935064935	10.416666666666668	33.33333333333333	35	12.5	47.25274725274725	4	11.627906976744185	27.142857142857142	23.074	27.083333333333332	1.5147454539397547	0.20011234887408702	0.21649904678864362	1																				
0	"288 Hall Av"	1996.02	3	1986.07	90000	11.407564949312402			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68	2	0	0	0	0	4	1.5	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.631248355868958	0.18806653773957316	0.28726141111874504	1																				
0	"516 Langlois Av"	1996.02	3	1989.1	85000	11.350406535472453			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5834375	1.5	0	0	1	1	4	2	0	44.927536231884055	8.13953488372093	29.629629629629626	33.33333333333333	10.526315789473683	53.01204819277109	2.857142857142857	19.047619047619047	16.923076923076923	19.676000000000002	26.744186046511626	1.3901199393642059	0.46593745200801817	0.1353830274742418	1																				
0	"493 Moy Av"	1996.03	3	1994.06	118000	11.678439903447801			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5625	2	1	0	1	1	4	1	0	51.28205128205128	7.000000000000001	39.130434782608695	45.23809523809524	14.634146341463413	75.51020408163265	6.578947368421052	19.565217391304348	22.950819672131146	21.64	28.000000000000004	1.7624902501771935	0.39278372136805695	0.286089973756539	1																				
0	"1114 University"	1996.03	3	1988.09	75000	11.225243392518447			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19816	1.5	0	0	0	0	3	1	0	44.927536231884055	8.13953488372093	29.629629629629626	33.33333333333333	10.526315789473683	53.01204819277109	2.857142857142857	19.047619047619047	16.923076923076923	19.676000000000002	26.744186046511626	1.4526443551374633	0.2545469218581473	0.19829493185242608	1																				
0	"381 Moy Av"	1996.04	3	1994.08	135000	11.813030057420567			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.555	2	1	0	0	2	3	1.5	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.7201448221499107	0.23779821641386945	0.31471543850295114	1																				
0	"330 Pierre Av"	1996.09	3	1989.02	82000	11.314474526246391			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.146	1.5	0	0	0	0	3	1	0	49.35064935064935	10.416666666666668	33.33333333333333	35	12.5	47.25274725274725	4	11.627906976744185	27.142857142857142	23.074	27.083333333333332	1.543280126934954	0.24302765049207542	0.18593087196026392	1																				
0	"1015 Chatham St"	1996.1	3	1992.04	135000	11.813030057420567			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4130554	2	1	0	1	1	2	3	0	38.2716049382716	8.791208791208792	30.434782608695656	8.333333333333332	6.122448979591836	51.724137931034484	3.7037037037037033	15.625	30.666666666666664	27.217000000000002	29.347826086956523	1.318471913383557	0.20871095055152322	0.28940930215998195	1																				
0	"487 Parent Av"	1996.11	3	1992.07	65000	11.082142548877775			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7822	1.5	0	0	1	1	2	1	0	44.927536231884055	8.13953488372093	29.629629629629626	33.33333333333333	10.526315789473683	53.01204819277109	2.857142857142857	19.047619047619047	16.923076923076923	19.676000000000002	26.744186046511626	1.2444729626117859	0.442212123554679	0.2651571934044965	1																				
0	"371 Langlois Av"	1996.11	3	1996.06	90500	11.413105129688017			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9698307	1.5	0	0	1	0	3	1	0	44.927536231884055	8.13953488372093	29.629629629629626	33.33333333333333	10.526315789473683	53.01204819277109	2.857142857142857	19.047619047619047	16.923076923076923	19.676000000000002	26.744186046511626	1.3163730561828675	0.2944471641468578	0.18311407123420964	1																				
0	"461 Moy Av"	1996.11	3	1983.09	113900	11.643076149435274			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15625	2	1	0	0	2	3	2	0	51.28205128205128	7.000000000000001	39.130434782608695	45.23809523809524	14.634146341463413	75.51020408163265	6.578947368421052	19.565217391304348	22.950819672131146	21.64	28.000000000000004	1.7535032123676497	0.3645616186134293	0.28489045289640824	1																				
0	"554 Langlois Av"	1996.12	3	1986.07	77900	11.26318123185884			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4666095	1.5	0	0	1	0.5	2	1.5	0	44.927536231884055	8.13953488372093	29.629629629629626	33.33333333333333	10.526315789473683	53.01204819277109	2.857142857142857	19.047619047619047	16.923076923076923	19.676000000000002	26.744186046511626	1.4074894585886333	0.5005499035229766	0.14963875008108918	1																				
0	"432 Hall Av"	1997.01	3	1989.08	119900	11.694413341015606			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.31	2.5	0	0	1	1	4	2	0	49.35064935064935	10.416666666666668	33.33333333333333	35	12.5	47.25274725274725	4	11.627906976744185	27.142857142857142	23.074	27.083333333333332	1.6719980415133484	0.35533869875189206	0.20928292108781954	1																				
0	"507 Moy Av"	1997.01	3	1994.03	120000	11.695247021764184			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5625	2.5	1	0	0	0	3	1	0	51.28205128205128	7.000000000000001	39.130434782608695	45.23809523809524	14.634146341463413	75.51020408163265	6.578947368421052	19.565217391304348	22.950819672131146	21.64	28.000000000000004	1.7668098751236716	0.4056862658539597	0.2876481564233013	1																				
0	"394 Moy Av"	1997.01	3	1994.05	105000	11.56171562913966			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41	2.5	1	0	0	0	5	1	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.741087254946877	0.24630680849230613	0.32803295612768446	1																				
0	"488 Moy Av"	1997.02	3	1988.05	102500	11.5376180775606			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6375	2	1	0	1	0	3	1.5	0	51.28205128205128	7.000000000000001	39.130434782608695	45.23809523809524	14.634146341463413	75.51020408163265	6.578947368421052	19.565217391304348	22.950819672131146	21.64	28.000000000000004	1.7824722088327918	0.39671846934450317	0.30581354743343825	1																				
0	"461 Hall Av"	1997.03	3	1987.11	100000	11.512925464970229			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57	2	0	0	1	0	4	2	0	49.35064935064935	10.416666666666668	33.33333333333333	35	12.5	47.25274725274725	4	11.627906976744185	27.142857142857142	23.074	27.083333333333332	1.662380511091336	0.38487663175601394	0.1879210831391087	1																				
0	"826 Assumption S"	1997.03	3	1989.08	50000	10.819778284410283			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24	1	0	0	0	0	3	1	0	51.89873417721519	7.6923076923076925	43.47826086956522	39.02439024390244	30	71.875	10.126582278481013	15.789473684210526	12.676056338028168	20.909	51.42857142857142	1.1169432870011302	0.342506609689021	0.3704010968878475	1																				
0	"340 Parent Av"	1997.03	3	1988.07	49000	10.799575577092764			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.025	1	0	0	0	0	2	1	0	44.927536231884055	8.13953488372093	29.629629629629626	33.33333333333333	10.526315789473683	53.01204819277109	2.857142857142857	19.047619047619047	16.923076923076923	19.676000000000002	26.744186046511626	1.2007325456946387	0.28540320172204536	0.29095066897006605	1																				
0	"286 Lincoln Rd"	1997.04	3	1985.11	125000	11.736069016284437			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45	2.5	0	0	1	0	4	2	0	54.25531914893617	7.4074074074074066	22.727272727272727	31.372549019607842	7.8431372549019605	68.08510638297872	2.4390243902439024	19.672131147540984	36.36363636363637	27.357	12.371134020618557	1.9185982743541212	0.10098014662222887	0.5432001223996914	1																				
0	"202 Hall Av"	1997.04	3	1984.09	117500	11.67419361256635			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6233600000000004	2.5	1	0	1	1	4	2	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.622095264928929	0.13633475653323246	0.3255866217204646	1																				
0	"536 Gladstone Av"	1997.04	3	1989.1	93500	11.44571671527678			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45	2.5	0	1	1	1	3	2	0	51.28205128205128	7.000000000000001	39.130434782608695	45.23809523809524	14.634146341463413	75.51020408163265	6.578947368421052	19.565217391304348	22.950819672131146	21.64	28.000000000000004	1.8830944144799344	0.4060513098226768	0.40393259080998845	1																				
0	"838 Assumption S"	1997.04	3	1990.05	69500	11.149082031552883			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2349	1	1	0	0	0	3	1	0	51.89873417721519	7.6923076923076925	43.47826086956522	39.02439024390244	30	71.875	10.126582278481013	15.789473684210526	12.676056338028168	20.909	51.42857142857142	1.1342355634956776	0.34440266477823434	0.3526155895088836	1																				
0	"437 Parent Av"	1997.05	3	1985.12	52000	10.858998997563564			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76075	1	0	0	0	0	3	1	0	44.927536231884055	8.13953488372093	29.629629629629626	33.33333333333333	10.526315789473683	53.01204819277109	2.857142857142857	19.047619047619047	16.923076923076923	19.676000000000002	26.744186046511626	1.225766004831987	0.39565036879035254	0.2674916201434483	1																				
0	"341 Moy Av"	1997.06	3	1993.08	141000	11.856515169360305			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	2.5	1	1	1	0	6	4	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.7128458374904159	0.20006230511621848	0.3334802037433322	1																				
0	"488 Moy Av"	1997.06	3	1997.02	112000	11.626254150277232			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6375	2	1	0	0	0	3	1.5	0	51.28205128205128	7.000000000000001	39.130434782608695	45.23809523809524	14.634146341463413	75.51020408163265	6.578947368421052	19.565217391304348	22.950819672131146	21.64	28.000000000000004	1.7824722088327918	0.39671846934450317	0.30581354743343825	1																				
0	"480 Langlois Av"	1997.08	3	1982.03	141000	11.856515169360305			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.76	4	1	0	1	1	3	2	0	44.927536231884055	8.13953488372093	29.629629629629626	33.33333333333333	10.526315789473683	53.01204819277109	2.857142857142857	19.047619047619047	16.923076923076923	19.676000000000002	26.744186046511626	1.3664362275408182	0.4058834956571651	0.12536154872355576	1																				
0	"227 Langlois Av"	1997.08	3	1981.11	105000	11.56171562913966			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.008	1.5	0	0	1	2	4	2	0	38.2716049382716	8.791208791208792	30.434782608695656	8.333333333333332	6.122448979591836	51.724137931034484	3.7037037037037033	15.625	30.666666666666664	27.217000000000002	29.347826086956523	1.2840997836348398	0.16605394009148466	0.28492358937184536	1																				
0	"268 Moy Av"	1997.09	3	1995.05	150000	11.918390573078392			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63	2.5	1	0	0	0	3	2	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.720496048083934	0.12717709118483445	0.3912403304949532	1																				
0	"266 Hall Av"	1997.09	3	1995.02	113500	11.639558115903595			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45	2.5	1	0	1	2	4	1	0	51.24999999999999	6.185567010309279	32.142857142857146	53.48837209302325	4.651162790697675	42.857142857142854	3.896103896103896	20	12	29.081	18.556701030927837	1.6288169659480614	0.17509461369593526	0.296479910882933	1																				
